POS,NO,DRIVER,CAR,LAPS,TIME/RETIRED,PTS
1,18,Juan Manuel Fangio,Mercedes-Benz,22,3:45:45.800,8
2,1,Jose Froilan Gonzalez,Ferrari,,SHC,3
2,1,Mike Hawthorn,Ferrari,22,+96.500s,3
3,2,Maurice Trintignant,Ferrari,22,+308.600s,4
4,19,Karl Kling,Mercedes-Benz,22,+366.500s,4
5,7,Sergio Mantovani,Maserati,22,+530.500s,2
6,4,Piero Taruffi,Ferrari,21,+1 lap,0
7,15,Harry Schell,Maserati,21,+1 lap,0
8,25,Louis Rosier,Ferrari,21,+1 lap,0
9,24,Robert Manzon,Ferrari,20,+2 laps,0
10,9,Jean Behra,Gordini,20,+2 laps,0
NC,14,Prince Bira,Maserati,18,DNF,0
NC,21,Hermann Lang,Mercedes-Benz,10,DNF,0
NC,11,Clemar Bucci,Gordini,8,DNF,0
NC,22,Theo Helfrich,Klenk BMW,8,DNF,0
NC,20,Hans Herrmann,Mercedes-Benz,7,DNF,0
NC,10,Paul Frere,Gordini,4,DNF,0
NC,3,Mike Hawthorn,Ferrari,3,DNF,0
NC,8,Roberto Mieres,Maserati,2,DNF,0
NC,16,Stirling Moss,Maserati,1,DNF,0
NC,12,Andre Pilette,Gordini,0,DNF,0
