POS,NO,DRIVER,CAR,LAPS,TIME/RETIRED,PTS
1,44,Maurice Trintignant,Ferrari,100,2:58:09.700,8
2,30,Eugenio Castellotti,Lancia,100,+20.300s,6
3,34,Jean Behra,Maserati,,SHC,2
3,34,Cesare Perdisa,Maserati,99,+1 lap,2
4,42,Nino Farina,Ferrari,99,+1 lap,3
5,28,Luigi Villoresi,Lancia,99,+1 lap,2
6,32,Louis Chiron,Lancia,95,+5 laps,0
7,10,Jacques Pollet,Gordini,91,+9 laps,0
NC,40,Cesare Perdisa,Maserati,,SHC,0
NC,40,Jean Behra,Maserati,86,DNF,0
8,48,Piero Taruffi,Ferrari,,SHC,0
8,48,Paul Frere,Ferrari,86,+14 laps,0
9,6,Stirling Moss,Mercedes-Benz,81,+19 laps,0
NC,26,Alberto Ascari,Lancia,80,DNF,0
NC,46,Harry Schell,Ferrari,68,DNF,0
NC,36,Roberto Mieres,Maserati,64,DNF,0
NC,12,Elie Bayol,Gordini,63,DNF,0
NC,2,Juan Manuel Fangio,Mercedes-Benz,49,DNF,1
NC,8,Robert Manzon,Gordini,38,DNF,0
NC,4,Andre Simon,Mercedes-Benz,24,DNF,0
NC,18,Mike Hawthorn,Vanwall,22,DNF,0
NC,14,Louis Rosier,Maserati,8,DNF,0
NC,38,Luigi Musso,Maserati,7,DNF,0
