POS,NO,DRIVER,CAR,LAPS,TIME/RETIRED,PTS
1,1,Ayrton Senna,McLaren Honda,53,1:18:15.349,10
2,20,Martin Brundle,Benetton Ford,53,+17.050s,6
3,19,Michael Schumacher,Benetton Ford,53,+24.373s,4
4,2,Gerhard Berger,McLaren Honda,53,+85.490s,3
5,6,Riccardo Patrese,Williams Renault,53,+93.158s,2
6,4,Andrea de Cesaris,Tyrrell Ilmor,52,+1 lap,1
7,9,Michele Alboreto,Footwork Mugen Honda,52,+1 lap,0
8,22,Pierluigi Martini,Dallara Ferrari,52,+1 lap,0
9,30,Ukyo Katayama,Venturi Lamborghini,50,DNF,0
10,16,Karl Wendlinger,March Ilmor,50,+3 laps,0
11,21,Jyrki Jarvilehto,Dallara Ferrari,47,DNF,0
NC,33,Mauricio Gugelmin,Jordan Yamaha,46,DNF,0
NC,5,Nigel Mansell,Williams Renault,41,DNF,0
NC,25,Thierry Boutsen,Ligier Renault,41,DNF,0
NC,26,Erik Comas,Ligier Renault,35,DNF,0
NC,15,Gabriele Tarquini,Fondmetal Ford,30,DNF,0
NC,3,Olivier Grouillard,Tyrrell Ilmor,26,DNF,0
NC,12,Johnny Herbert,Lotus Ford,18,DNF,0
NC,17,Emanuele Naspetti,March Ilmor,17,DNF,0
NC,27,Jean Alesi,Ferrari,12,DNF,0
NC,28,Ivan Capelli,Ferrari,12,DNF,0
NC,24,Gianni Morbidelli,Minardi Lamborghini,12,DNF,0
NC,29,Bertrand Gachot,Venturi Lamborghini,11,DNF,0
NC,11,Mika Hakkinen,Lotus Ford,5,DNF,0
NC,10,Aguri Suzuki,Footwork Mugen Honda,2,DNF,0
