POS,NO,DRIVER,CAR,LAPS,TIME/RETIRED,PTS
1,1,Michael Schumacher,Ferrari,55,1:47:34.801,10
2,2,Rubens Barrichello,Ferrari,55,+23.660s,6
3,4,David Coulthard,McLaren Mercedes,55,+28.555s,4
4,11,Heinz-Harald Frentzen,Jordan Honda,55,+46.543s,3
5,5,Ralf Schumacher,Williams BMW,55,+48.233s,2
6,3,Mika Hakkinen,McLaren Mercedes,55,+48.606s,1
7,14,Jos Verstappen,Arrows Asiatech,55,+81.560s,0
8,12,Jarno Trulli,Jordan Honda,54,+1 lap,0
9,22,Jean Alesi,Prost Acer,54,+1 lap,0
10,19,Luciano Burti,Jaguar Cosworth,54,+1 lap,0
11,8,Jenson Button,Benetton Renault,53,+2 laps,0
12,23,Gaston Mazzacane,Prost Acer,53,+2 laps,0
13,21,Fernando Alonso,Minardi European,52,+3 laps,0
14,20,Tarso Marques,Minardi European,51,+4 laps,0
NC,7,Giancarlo Fisichella,Benetton Renault,31,DNF,0
NC,10,Jacques Villeneuve,BAR Honda,3,DNF,0
NC,16,Nick Heidfeld,Sauber Petronas,3,DNF,0
NC,15,Enrique Bernoldi,Arrows Asiatech,3,DNF,0
NC,6,Juan Pablo Montoya,Williams BMW,3,DNF,0
NC,18,Eddie Irvine,Jaguar Cosworth,3,DNF,0
NC,9,Olivier Panis,BAR Honda,1,DNF,0
NC,17,Kimi Räikkönen,Sauber Petronas,0,DNF,0
