POS,NO,DRIVER,CAR,LAPS,TIME/RETIRED,PTS
1,1,Michael Schumacher,Ferrari,60,1:31:45.015,10
2,2,Rubens Barrichello,Ferrari,60,+14.578s,6
3,6,Juan Pablo Montoya,Williams BMW,60,+31.661s,4
4,11,Jacques Villeneuve,BAR Honda,59,+1 lap,3
5,12,Olivier Panis,BAR Honda,59,+1 lap,2
6,7,Nick Heidfeld,Sauber Petronas,59,+1 lap,1
7,9,Giancarlo Fisichella,Jordan Honda,59,+1 lap,0
8,5,Ralf Schumacher,Williams BMW,59,+1 lap,0
9,8,Felipe Massa,Sauber Petronas,59,+1 lap,0
10,3,David Coulthard,McLaren Mercedes,58,+2 laps,0
11,17,Pedro de la Rosa,Jaguar Cosworth,58,+2 laps,0
12,15,Jenson Button,Renault,54,DNF,0
NC,10,Takuma Sato,Jordan Honda,50,DNF,0
NC,4,Kimi Räikkönen,McLaren Mercedes,44,DNF,0
NC,14,Jarno Trulli,Renault,29,DNF,0
NC,21,Enrique Bernoldi,Arrows Cosworth,28,DNF,0
NC,16,Eddie Irvine,Jaguar Cosworth,23,DNF,0
NC,20,Heinz-Harald Frentzen,Arrows Cosworth,20,DNF,0
NC,24,Mika Salo,Toyota,15,DNF,0
NC,23,Mark Webber,Minardi Asiatech,9,DNF,0
NC,25,Allan McNish,Toyota,0,DNF,0
