POS,NO,DRIVER,CAR,LAPS,TIME/RETIRED,PTS
1,1,Michael Schumacher,Ferrari,67,1:27:52.078,10
2,6,Juan Pablo Montoya,Williams BMW,67,+10.503s,6
3,5,Ralf Schumacher,Williams BMW,67,+14.466s,4
4,2,Rubens Barrichello,Ferrari,67,+23.195s,3
5,3,David Coulthard,McLaren Mercedes,66,+1 lap,2
6,7,Nick Heidfeld,Sauber Petronas,66,+1 lap,1
7,8,Felipe Massa,Sauber Petronas,66,+1 lap,0
8,10,Takuma Sato,Jordan Honda,66,+1 lap,0
9,24,Mika Salo,Toyota,66,+1 lap,0
NC,9,Giancarlo Fisichella,Jordan Honda,59,DNF,0
NC,4,Kimi Räikkönen,McLaren Mercedes,59,DNF,0
NC,16,Eddie Irvine,Jaguar Cosworth,57,DNF,0
NC,21,Enrique Bernoldi,Arrows Cosworth,48,DNF,0
NC,12,Olivier Panis,BAR Honda,39,DNF,0
NC,14,Jarno Trulli,Renault,36,DNF,0
NC,11,Jacques Villeneuve,BAR Honda,27,DNF,0
NC,15,Jenson Button,Renault,24,DNF,0
NC,25,Allan McNish,Toyota,23,DNF,0
NC,23,Mark Webber,Minardi Asiatech,23,DNF,0
NC,20,Heinz-Harald Frentzen,Arrows Cosworth,18,DNF,0
NC,17,Pedro de la Rosa,Jaguar Cosworth,0,DNF,0
