POS,NO,DRIVER,CAR,LAPS,TIME/RETIRED,PTS
1,1,Ronnie Peterson,Lotus Ford,80,1:21:55.020,9
2,12,Niki Lauda,Ferrari,80,+20.360s,6
3,11,Clay Regazzoni,Ferrari,80,+27.840s,4
4,3,Jody Scheckter,Tyrrell Ford,80,+28.110s,3
5,2,Jacky Ickx,Lotus Ford,80,+37.540s,2
6,6,Denny Hulme,McLaren Ford,80,+38.140s,1
7,33,Mike Hailwood,McLaren Ford,79,+1 lap,0
8,4,Patrick Depailler,Tyrrell Ford,79,+1 lap,0
9,20,Arturo Merzario,Iso Marlboro Ford,79,+1 lap,0
10,14,Jean-Pierre Beltoise,BRM,79,+1 lap,0
11,10,Vittorio Brambilla,March Ford,79,+1 lap,0
12,17,Jean-Pierre Jarier,Shadow Ford,79,+1 lap,0
13,26,Graham Hill,Lola Ford,78,+2 laps,0
14,37,Francois Migault,BRM,78,+2 laps,0
15,27,Guy Edwards,Lola Ford,77,+3 laps,0
16,28,John Watson,Brabham Ford,76,+4 laps,0
NC,5,Emerson Fittipaldi,McLaren Ford,27,DNF,0
NC,7,Carlos Reutemann,Brabham Ford,24,DNF,0
NC,19,Jochen Mass,Surtees Ford,4,DNF,0
NC,15,Henri Pescarolo,BRM,1,DNF,0
NC,16,Tom Pryce,Shadow Ford,1,DNF,0
NC,24,James Hunt,Hesketh Ford,0,DNF,0
