POS,NO,DRIVER,CAR,LAPS,TIME/RETIRED,PTS
1,1,Ronnie Peterson,Lotus Ford,52,1:22:56.600,9
2,5,Emerson Fittipaldi,McLaren Ford,52,+0.800s,6
3,3,Jody Scheckter,Tyrrell Ford,52,+24.700s,4
4,20,Arturo Merzario,Iso Marlboro Ford,52,+87.700s,3
5,8,Carlos Pace,Brabham Ford,51,+1 lap,2
6,6,Denny Hulme,McLaren Ford,51,+1 lap,1
7,28,John Watson,Brabham Ford,51,+1 lap,0
8,26,Graham Hill,Lola Ford,51,+1 lap,0
9,33,David Hobbs,McLaren Ford,51,+1 lap,0
10,16,Tom Pryce,Shadow Ford,50,+2 laps,0
11,4,Patrick Depailler,Tyrrell Ford,50,+2 laps,0
NC,11,Clay Regazzoni,Ferrari,40,DNF,0
NC,12,Niki Lauda,Ferrari,32,DNF,0
NC,2,Jacky Ickx,Lotus Ford,31,DNF,0
NC,27,Rolf Stommelen,Lola Ford,25,DNF,0
NC,21,Jacques Laffite,Iso Marlboro Ford,22,DNF,0
NC,17,Jean-Pierre Jarier,Shadow Ford,19,DNF,0
NC,10,Vittorio Brambilla,March Ford,16,DNF,0
NC,29,Tim Schenken,Trojan Ford,15,DNF,0
NC,7,Carlos Reutemann,Brabham Ford,11,DNF,0
NC,9,Hans-Joachim Stuck,March Ford,10,DNF,0
NC,15,Henri Pescarolo,BRM,3,DNF,0
NC,24,James Hunt,Hesketh Ford,2,DNF,0
NC,37,Francois Migault,BRM,1,DNF,0
NC,14,Jean-Pierre Beltoise,BRM,0,DNF,0
