POS,NO,DRIVER,CAR,LAPS,TIME/RETIRED,PTS
1,5,Jochen Rindt,Lotus Ford,80,1:57:02.000,9
2,17,Jack Brabham,Brabham Ford,80,+32.900s,6
3,9,Denny Hulme,McLaren Ford,80,+54.400s,4
4,4,Clay Regazzoni,Ferrari,80,+54.800s,3
5,16,Chris Amon,March Ford,79,+1 lap,2
6,14,Graham Hill,Lotus Ford,79,+1 lap,1
7,2,Francois Cevert,March Ford,79,+1 lap,0
8,28,Emerson Fittipaldi,Lotus Ford,78,+2 laps,0
9,27,Ronnie Peterson,March Ford,72,+8 laps,0
NC,29,Pete Lovely,Lotus Ford,69,+11 laps,0
NC,10,Dan Gurney,McLaren Ford,60,DNF,0
NC,22,Pedro Rodriguez,BRM,58,DNF,0
NC,23,Jackie Oliver,BRM,54,DNF,0
NC,1,Jackie Stewart,March Ford,52,DNF,0
NC,20,John Surtees,Surtees Ford,51,DNF,0
NC,8,Henri Pescarolo,Matra,41,DNF,0
NC,7,Jean-Pierre Beltoise,Matra,24,DNF,0
NC,26,Mario Andretti,March Ford,21,DNF,0
NC,15,Jo Siffert,March Ford,19,DNF,0
NC,6,John Miles,Lotus Ford,15,DNF,0
NC,24,George Eaton,BRM,10,DNF,0
NC,3,Jacky Ickx,Ferrari,6,DNF,0
