POS,NO,DRIVER,CAR,LAPS,TIME/RETIRED,PTS
1,1,Michael Schumacher,Ferrari,44,1:28:15.125,10
2,6,Jacques Villeneuve,Williams Renault,44,+5.602s,6
3,7,Mika Hakkinen,McLaren Mercedes,44,+15.710s,4
4,3,Jean Alesi,Benetton Renault,44,+19.125s,3
5,5,Damon Hill,Williams Renault,44,+29.179s,2
6,4,Gerhard Berger,Benetton Renault,44,+29.896s,1
7,19,Mika Salo,Tyrrell Yamaha,44,+60.754s,0
8,18,Ukyo Katayama,Tyrrell Yamaha,44,+100.227s,0
9,16,Ricardo Rosset,Footwork Hart,43,+1 lap,0
10,20,Pedro Lamy,Minardi Ford,43,+1 lap,0
NC,8,David Coulthard,McLaren Mercedes,37,DNF,0
NC,12,Martin Brundle,Jordan Peugeot,34,DNF,0
NC,2,Eddie Irvine,Ferrari,29,DNF,0
NC,11,Rubens Barrichello,Jordan Peugeot,29,DNF,0
NC,10,Pedro Diniz,Ligier Mugen Honda,22,DNF,0
NC,17,Jos Verstappen,Footwork Hart,11,DNF,0
NC,9,Olivier Panis,Ligier Mugen Honda,0,DNF,0
NC,14,Johnny Herbert,Sauber Ford,0,DNF,0
NC,15,Heinz-Harald Frentzen,Sauber Ford,0,DNF,0
