POS,NO,DRIVER,CAR,LAPS,TIME/RETIRED,PTS
1,9,Olivier Panis,Ligier Mugen Honda,75,2:00:45.629,10
2,8,David Coulthard,McLaren Mercedes,75,+4.828s,6
3,14,Johnny Herbert,Sauber Ford,75,+37.503s,4
4,15,Heinz-Harald Frentzen,Sauber Ford,74,DNF,3
5,19,Mika Salo,Tyrrell Yamaha,70,DNF,2
6,7,Mika Hakkinen,McLaren Mercedes,70,DNF,1
7,2,Eddie Irvine,Ferrari,68,DNF,0
NC,6,Jacques Villeneuve,Williams Renault,66,DNF,0
NC,3,Jean Alesi,Benetton Renault,60,DNF,0
NC,22,Luca Badoer,Forti Ford,60,DNF,0
NC,5,Damon Hill,Williams Renault,40,DNF,0
NC,12,Martin Brundle,Jordan Peugeot,30,DNF,0
NC,4,Gerhard Berger,Benetton Renault,9,DNF,0
NC,10,Pedro Diniz,Ligier Mugen Honda,5,DNF,0
NC,16,Ricardo Rosset,Footwork Hart,3,DNF,0
NC,18,Ukyo Katayama,Tyrrell Yamaha,2,DNF,0
NC,1,Michael Schumacher,Ferrari,0,DNF,0
NC,17,Jos Verstappen,Footwork Hart,0,DNF,0
NC,11,Rubens Barrichello,Jordan Peugeot,0,DNF,0
NC,20,Pedro Lamy,Minardi Ford,0,DNF,0
NC,21,Giancarlo Fisichella,Minardi Ford,0,DNF,0
