POS,NO,DRIVER,CAR,LAPS,TIME/RETIRED,PTS
1,4,Patrick Depailler,Tyrrell Ford,75,1:55:14.660,9
2,1,Niki Lauda,Brabham Alfa Romeo,75,+22.450s,6
3,20,Jody Scheckter,Wolf Ford,75,+32.290s,4
4,2,John Watson,Brabham Alfa Romeo,75,+33.530s,3
5,3,Didier Pironi,Tyrrell Ford,75,+68.060s,2
6,35,Riccardo Patrese,Arrows Ford,75,+68.770s,1
7,8,Patrick Tambay,McLaren Ford,74,+1 lap,0
8,11,Carlos Reutemann,Ferrari,74,+1 lap,0
9,14,Emerson Fittipaldi,Fittipaldi Ford,74,+1 lap,0
10,15,Jean-Pierre Jabouille,Renault,71,+4 laps,0
11,5,Mario Andretti,Lotus Ford,69,+6 laps,0
NC,12,Gilles Villeneuve,Ferrari,62,DNF,0
NC,6,Ronnie Peterson,Lotus Ford,56,DNF,0
NC,7,James Hunt,McLaren Ford,43,DNF,0
NC,36,Rolf Stommelen,Arrows Ford,38,DNF,0
NC,27,Alan Jones,Williams Ford,29,DNF,0
NC,22,Jacky Ickx,Ensign Ford,27,DNF,0
NC,16,Hans-Joachim Stuck,Shadow Ford,24,DNF,0
NC,26,Jacques Laffite,Ligier Matra,13,DNF,0
NC,18,Rupert Keegan,Surtees Ford,8,DNF,0
