POS,NO,DRIVER,CAR,LAPS,TIME/RETIRED,PTS
1,3,Michael Schumacher,Ferrari,69,1:40:57.355,10
2,5,Giancarlo Fisichella,Benetton Playlife,69,+16.662s,6
3,4,Eddie Irvine,Ferrari,69,+60.058s,4
4,6,Alexander Wurz,Benetton Playlife,69,+63.232s,3
5,18,Rubens Barrichello,Stewart Ford,69,+81.512s,2
6,19,Jan Magnussen,Stewart Ford,68,+1 lap,1
7,22,Shinji Nakano,Minardi Ford,68,+1 lap,0
8,20,Ricardo Rosset,Tyrrell Ford,68,+1 lap,0
9,16,Pedro Diniz,Arrows,68,+1 lap,0
10,1,Jacques Villeneuve,Williams Mecachrome,63,+6 laps,0
NC,23,Esteban Tuero,Minardi Ford,53,DNF,0
NC,9,Damon Hill,Jordan Mugen Honda,42,DNF,0
NC,11,Olivier Panis,Prost Peugeot,39,DNF,0
NC,2,Heinz-Harald Frentzen,Williams Mecachrome,20,DNF,0
NC,7,David Coulthard,McLaren Mercedes,18,DNF,0
NC,15,Johnny Herbert,Sauber Petronas,18,DNF,0
NC,17,Mika Salo,Arrows,18,DNF,0
NC,8,Mika Hakkinen,McLaren Mercedes,0,DNF,0
NC,10,Ralf Schumacher,Jordan Mugen Honda,0,DNF,0
NC,14,Jean Alesi,Sauber Petronas,0,DNF,0
NC,12,Jarno Trulli,Prost Peugeot,0,DNF,0
NC,21,Toranosuke Takagi,Tyrrell Ford,0,DNF,0
