POS,NO,DRIVER,CAR,LAPS,TIME/RETIRED,PTS
1,9,Damon Hill,Jordan Mugen Honda,44,1:43:47.407,10
2,10,Ralf Schumacher,Jordan Mugen Honda,44,+0.932s,6
3,14,Jean Alesi,Sauber Petronas,44,+7.240s,4
4,2,Heinz-Harald Frentzen,Williams Mecachrome,44,+32.242s,3
5,16,Pedro Diniz,Arrows,44,+51.682s,2
6,12,Jarno Trulli,Prost Peugeot,42,+2 laps,1
7,7,David Coulthard,McLaren Mercedes,39,+5 laps,0
8,22,Shinji Nakano,Minardi Ford,39,+5 laps,0
NC,5,Giancarlo Fisichella,Benetton Playlife,26,DNF,0
NC,3,Michael Schumacher,Ferrari,25,DNF,0
NC,4,Eddie Irvine,Ferrari,25,DNF,0
NC,23,Esteban Tuero,Minardi Ford,17,DNF,0
NC,1,Jacques Villeneuve,Williams Mecachrome,16,DNF,0
NC,21,Toranosuke Takagi,Tyrrell Ford,10,DNF,0
NC,19,Jos Verstappen,Stewart Ford,8,DNF,0
NC,8,Mika Hakkinen,McLaren Mercedes,0,DNF,0
NC,6,Alexander Wurz,Benetton Playlife,0,DNF,0
NC,15,Johnny Herbert,Sauber Petronas,0,DNF,0
