POS,NO,DRIVER,CAR,LAPS,TIME/RETIRED,PTS
1,8,Mika Hakkinen,McLaren Mercedes,58,1:31:45.996,10
2,7,David Coulthard,McLaren Mercedes,58,+0.702s,6
3,2,Heinz-Harald Frentzen,Williams Mecachrome,57,+1 lap,4
4,4,Eddie Irvine,Ferrari,57,+1 lap,3
5,1,Jacques Villeneuve,Williams Mecachrome,57,+1 lap,2
6,15,Johnny Herbert,Sauber Petronas,57,+1 lap,1
7,6,Alexander Wurz,Benetton Playlife,57,+1 lap,0
8,9,Damon Hill,Jordan Mugen Honda,57,+1 lap,0
9,11,Olivier Panis,Prost Peugeot,57,+1 lap,0
NC,5,Giancarlo Fisichella,Benetton Playlife,43,DNF,0
NC,14,Jean Alesi,Sauber Petronas,41,DNF,0
NC,12,Jarno Trulli,Prost Peugeot,26,DNF,0
NC,20,Ricardo Rosset,Tyrrell Ford,25,DNF,0
NC,17,Mika Salo,Arrows,23,DNF,0
NC,23,Esteban Tuero,Minardi Ford,22,DNF,0
NC,22,Shinji Nakano,Minardi Ford,8,DNF,0
NC,3,Michael Schumacher,Ferrari,5,DNF,0
NC,16,Pedro Diniz,Arrows,2,DNF,0
NC,10,Ralf Schumacher,Jordan Mugen Honda,1,DNF,0
NC,19,Jan Magnussen,Stewart Ford,1,DNF,0
NC,21,Toranosuke Takagi,Tyrrell Ford,1,DNF,0
NC,18,Rubens Barrichello,Stewart Ford,0,DNF,0
