POS,NO,DRIVER,CAR,LAPS,TIME/RETIRED,PTS
1,4,Eddie Irvine,Ferrari,57,1:35:01.659,10
2,8,Heinz-Harald Frentzen,Jordan Mugen Honda,57,+1.026s,6
3,6,Ralf Schumacher,Williams Supertec,57,+7.012s,4
4,9,Giancarlo Fisichella,Benetton Playlife,57,+33.418s,3
5,16,Rubens Barrichello,Stewart Ford,57,+54.697s,2
6,14,Pedro de la Rosa,Arrows,57,+84.316s,1
7,15,Toranosuke Takagi,Arrows,57,+86.288s,0
8,3,Michael Schumacher,Ferrari,56,+1 lap,0
NC,23,Ricardo Zonta,BAR Supertec,48,DNF,0
NC,20,Luca Badoer,Minardi Ford,42,DNF,0
NC,10,Alexander Wurz,Benetton Playlife,28,DNF,0
NC,12,Pedro Diniz,Sauber Petronas,27,DNF,0
NC,21,Marc Gene,Minardi Ford,25,DNF,0
NC,19,Jarno Trulli,Prost Peugeot,25,DNF,0
NC,18,Olivier Panis,Prost Peugeot,23,DNF,0
NC,1,Mika Hakkinen,McLaren Mercedes,21,DNF,0
NC,5,Alessandro Zanardi,Williams Supertec,20,DNF,0
NC,2,David Coulthard,McLaren Mercedes,13,DNF,0
NC,22,Jacques Villeneuve,BAR Supertec,13,DNF,0
NC,7,Damon Hill,Jordan Mugen Honda,0,DNF,0
NC,11,Jean Alesi,Sauber Petronas,0,DNF,0
