POS,NO,DRIVER,CAR,LAPS,TIME/RETIRED,PTS
1,5,Michael Schumacher,Ferrari,62,2:00:05.654,10
2,22,Rubens Barrichello,Stewart Ford,62,+53.306s,6
3,6,Eddie Irvine,Ferrari,62,+82.108s,4
4,14,Olivier Panis,Prost Mugen Honda,62,+104.402s,3
5,19,Mika Salo,Tyrrell Ford,61,+1 lap,2
6,12,Giancarlo Fisichella,Jordan Peugeot,61,+1 lap,1
7,23,Jan Magnussen,Stewart Ford,61,+1 lap,0
8,18,Jos Verstappen,Tyrrell Ford,60,+2 laps,0
9,8,Gerhard Berger,Benetton Renault,60,+2 laps,0
10,20,Ukyo Katayama,Minardi Hart,60,+2 laps,0
NC,4,Heinz-Harald Frentzen,Williams Renault,39,DNF,0
NC,15,Shinji Nakano,Prost Mugen Honda,36,DNF,0
NC,17,Nicola Larini,Sauber Petronas,24,DNF,0
NC,7,Jean Alesi,Benetton Renault,16,DNF,0
NC,3,Jacques Villeneuve,Williams Renault,16,DNF,0
NC,11,Ralf Schumacher,Jordan Peugeot,10,DNF,0
NC,16,Johnny Herbert,Sauber Petronas,9,DNF,0
NC,21,Jarno Trulli,Minardi Hart,7,DNF,0
NC,10,David Coulthard,McLaren Mercedes,1,DNF,0
NC,9,Mika Hakkinen,McLaren Mercedes,1,DNF,0
NC,1,Damon Hill,Arrows Yamaha,1,DNF,0
NC,2,Pedro Diniz,Arrows Yamaha,0,DNF,0
