POS,NO,DRIVER,CAR,LAPS,TIME/RETIRED,PTS
1,3,Michael Schumacher,Ferrari,53,1:27:31.638,10
2,1,Mika Hakkinen,McLaren Mercedes,53,+3.810s,6
3,9,Ralf Schumacher,Williams BMW,53,+52.432s,4
4,19,Jos Verstappen,Arrows Supertec,53,+59.938s,3
5,12,Alexander Wurz,Benetton Playlife,53,+67.426s,2
6,23,Ricardo Zonta,BAR Honda,53,+69.292s,1
7,17,Mika Salo,Sauber Petronas,52,+1 lap,0
8,16,Pedro Diniz,Sauber Petronas,52,+1 lap,0
9,20,Marc Gene,Minardi Fondmetal,52,+1 lap,0
10,21,Gaston Mazzacane,Minardi Fondmetal,52,+1 lap,0
11,11,Giancarlo Fisichella,Benetton Playlife,52,+1 lap,0
12,14,Jean Alesi,Prost Peugeot,51,+2 laps,0
NC,15,Nick Heidfeld,Prost Peugeot,15,DNF,0
NC,22,Jacques Villeneuve,BAR Honda,14,DNF,0
NC,10,Jenson Button,Williams BMW,10,DNF,0
NC,8,Johnny Herbert,Jaguar Cosworth,1,DNF,0
NC,4,Rubens Barrichello,Ferrari,0,DNF,0
NC,2,David Coulthard,McLaren Mercedes,0,DNF,0
NC,6,Jarno Trulli,Jordan Mugen Honda,0,DNF,0
NC,5,Heinz-Harald Frentzen,Jordan Mugen Honda,0,DNF,0
NC,18,Pedro de la Rosa,Arrows Supertec,0,DNF,0
NC,7,Eddie Irvine,Jaguar Cosworth,0,DNF,0
