POS,NO,DRIVER,CAR,LAPS,TIME/RETIRED,PTS
1,11,Jody Scheckter,Ferrari,70,1:39:59.530,9
2,26,Jacques Laffite,Ligier Ford,70,+15.360s,6
3,3,Didier Pironi,Tyrrell Ford,70,+35.170s,4
4,2,Carlos Reutemann,Lotus Ford,70,+46.490s,3
5,29,Riccardo Patrese,Arrows Ford,70,+64.310s,2
6,7,John Watson,McLaren Ford,70,+65.850s,1
7,12,Gilles Villeneuve,Ferrari,69,DNF,0
8,9,Hans-Joachim Stuck,ATS Ford,69,+1 lap,0
9,14,Emerson Fittipaldi,Fittipaldi Ford,68,+2 laps,0
10,17,Jan Lammers,Shadow Ford,68,+2 laps,0
11,4,Jean-Pierre Jarier,Tyrrell Ford,67,+3 laps,0
NC,25,Patrick Depailler,Ligier Ford,46,DNF,0
NC,20,James Hunt,Wolf Ford,40,DNF,0
NC,27,Alan Jones,Williams Ford,39,DNF,0
NC,1,Mario Andretti,Lotus Ford,27,DNF,0
NC,6,Nelson Piquet,Brabham Alfa Romeo,23,DNF,0
NC,5,Niki Lauda,Brabham Alfa Romeo,23,DNF,0
NC,16,Rene Arnoux,Renault,22,DNF,0
NC,35,Bruno Giacomelli,Alfa Romeo,21,DNF,0
NC,18,Elio de Angelis,Shadow Ford,21,DNF,0
NC,30,Jochen Mass,Arrows Ford,17,DNF,0
NC,31,Hector Rebaque,Lotus Ford,13,DNF,0
NC,15,Jean-Pierre Jabouille,Renault,13,DNF,0
NC,28,Clay Regazzoni,Williams Ford,1,DNF,0
