POS,NO,DRIVER,CAR,LAPS,TIME/RETIRED,PTS
1,11,Jody Scheckter,Ferrari,76,1:55:22.480,9
2,28,Clay Regazzoni,Williams Ford,76,+0.440s,6
3,2,Carlos Reutemann,Lotus Ford,76,+8.570s,4
4,7,John Watson,McLaren Ford,76,+41.310s,3
5,25,Patrick Depailler,Ligier Ford,74,DNF,2
6,30,Jochen Mass,Arrows Ford,69,+7 laps,1
7,6,Nelson Piquet,Brabham Alfa Romeo,68,DNF,0
8,15,Jean-Pierre Jabouille,Renault,68,+8 laps,0
NC,26,Jacques Laffite,Ligier Ford,55,DNF,0
NC,12,Gilles Villeneuve,Ferrari,54,DNF,0
NC,27,Alan Jones,Williams Ford,43,DNF,0
NC,4,Jean-Pierre Jarier,Tyrrell Ford,34,DNF,0
NC,9,Hans-Joachim Stuck,ATS Ford,30,DNF,0
NC,5,Niki Lauda,Brabham Alfa Romeo,21,DNF,0
NC,3,Didier Pironi,Tyrrell Ford,21,DNF,0
NC,1,Mario Andretti,Lotus Ford,21,DNF,0
NC,14,Emerson Fittipaldi,Fittipaldi Ford,17,DNF,0
NC,16,Rene Arnoux,Renault,8,DNF,0
NC,20,James Hunt,Wolf Ford,4,DNF,0
NC,29,Riccardo Patrese,Arrows Ford,4,DNF,0
