POS,NO,DRIVER,CAR,LAPS,TIME/RETIRED,PTS
1,9,Graham Hill,Lotus Ford,80,2:00:32.300,9
2,15,Richard Attwood,BRM,80,+2.200s,6
3,7,Lucien Bianchi,Cooper BRM,76,+4 laps,4
4,6,Ludovico Scarfiotti,Cooper BRM,76,+4 laps,3
5,12,Denny Hulme,McLaren Ford,73,+7 laps,2
NC,8,John Surtees,Honda,16,DNF,0
NC,4,Pedro Rodriguez,BRM,16,DNF,0
NC,16,Piers Courage,BRM,12,DNF,0
NC,1,Jean-Pierre Beltoise,Matra,11,DNF,0
NC,17,Jo Siffert,Lotus Ford,11,DNF,0
NC,19,Dan Gurney,Eagle Weslake,9,DNF,0
NC,3,Jochen Rindt,Brabham Repco,8,DNF,0
NC,2,Jack Brabham,Brabham Repco,7,DNF,0
NC,11,Johnny Servoz-Gavin,Matra Ford,3,DNF,0
NC,10,Jackie Oliver,Lotus Ford,0,DNF,0
NC,14,Bruce McLaren,McLaren Ford,0,DNF,0
