POS,NO,DRIVER,CAR,LAPS,TIME/RETIRED,PTS
1,11,Jackie Stewart,Tyrrell Ford,55,1:46:41.680,9
2,12,Francois Cevert,Tyrrell Ford,55,+28.120s,6
3,1,Emerson Fittipaldi,Lotus Ford,55,+34.070s,4
4,14,Jo Siffert,BRM,55,+37.170s,3
5,20,Chris Amon,Matra,55,+41.080s,2
6,2,Reine Wisell,Lotus Ford,55,+76.020s,1
7,21,Jean-Pierre Beltoise,Matra,55,+76.930s,0
8,22,John Surtees,Surtees Ford,55,+84.910s,0
9,10,Peter Gethin,McLaren Ford,54,+1 lap,0
10,16,Howden Ganley,BRM,54,+1 lap,0
11,24,Rolf Stommelen,Surtees Ford,53,+2 laps,0
12,8,Tim Schenken,Brabham Ford,50,DNF,0
13,34,Francois Mazet,March Ford,50,+5 laps,0
NC,28,Max Jean,March Ford,46,+9 laps,0
NC,27,Henri Pescarolo,March Ford,45,DNF,0
NC,7,Graham Hill,Brabham Ford,34,DNF,0
NC,19,Andrea de Adamich,March Alfa Romeo,31,DNF,0
NC,15,Pedro Rodriguez,BRM,27,DNF,0
NC,5,Clay Regazzoni,Ferrari,20,DNF,0
NC,17,Ronnie Peterson,March Alfa Romeo,19,DNF,0
NC,9,Denny Hulme,McLaren Ford,16,DNF,0
NC,4,Jacky Ickx,Ferrari,4,DNF,0
NC,18,Alex Soler-Roig,March Alfa Romeo,4,DNF,0
