POS,NO,DRIVER,CAR,LAPS,TIME/RETIRED,PTS
1,20,Tony Brooks,Vanwall,,SHC,4
1,20,Stirling Moss,Vanwall,90,3:06:37.800,5
2,14,Luigi Musso,Ferrari,90,+25.600s,6
3,10,Mike Hawthorn,Ferrari,90,+42.800s,4
4,16,Maurice Trintignant,Ferrari,,SHC,3
4,16,Peter Collins,Ferrari,88,+2 laps,0
5,36,Roy Salvadori,Cooper Climax,85,+5 laps,2
6,38,Bob Gerard,Cooper Bristol,82,+8 laps,0
7,22,Stuart Lewis-Evans,Vanwall,82,+8 laps,0
NC,34,Jack Brabham,Cooper Climax,74,DNF,0
8,32,Ivor Bueb,Maserati,71,+19 laps,0
NC,4,Jean Behra,Maserati,69,DNF,0
NC,12,Peter Collins,Ferrari,53,DNF,0
NC,18,Stirling Moss,Vanwall,,SHC,0
NC,18,Tony Brooks,Vanwall,51,DNF,0
NC,2,Juan Manuel Fangio,Maserati,49,DNF,0
NC,24,Jack Fairman,BRM,46,DNF,0
NC,26,Les Leston,BRM,44,DNF,0
NC,6,Harry Schell,Maserati,39,DNF,0
NC,8,Carlos Menditeguy,Maserati,35,DNF,0
NC,28,Jo Bonnier,Maserati,18,DNF,0
