POS,NO,DRIVER,CAR,LAPS,TIME/RETIRED,PTS
1,8,Tony Brooks,Vanwall,15,2:21:15.000,8
2,10,Roy Salvadori,Cooper Climax,15,+209.700s,6
3,11,Maurice Trintignant,Cooper Climax,15,+311.200s,4
4,4,Wolfgang von Trips,Ferrari,15,+376.300s,3
5,20,Bruce McLaren,Cooper Climax,15,+386.300s,0
6,21,Edgar Barth,Porsche,15,+392.400s,0
7,26,Ian Burgess,Cooper Climax,15,+419.300s,0
8,30,Tony Marsh,Cooper Climax,15,+429.900s,0
9,23,Phil Hill,Ferrari,15,+465.500s,0
10,12,Cliff Allison,Lotus Climax,13,+2 laps,0
11,28,Ivor Bueb,Lotus Climax,13,+2 laps,0
NC,3,Mike Hawthorn,Ferrari,11,DNF,0
NC,2,Peter Collins,Ferrari,10,DNF,0
NC,6,Harry Schell,BRM,9,DNF,0
NC,22,Wolfgang Seidel,Cooper Climax,9,DNF,0
NC,5,Jean Behra,BRM,4,DNF,0
NC,25,Graham Hill,Lotus Climax,4,DNF,0
NC,27,Christian Goethals,Cooper Climax,4,DNF,0
NC,17,Hans Herrmann,Maserati,3,DNF,0
NC,7,Stirling Moss,Vanwall,3,DNF,1
NC,18,Carel Godin de Beaufort,Porsche,3,DNF,0
NC,19,Dick Gibson,Cooper Climax,2,DNF,0
NC,24,Jack Brabham,Cooper Climax,1,DNF,0
NC,29,Brian Naylor,Cooper Climax,1,DNF,0
NC,16,Jo Bonnier,Maserati,1,DNF,0
