POS,NO,DRIVER,CAR,LAPS,TIME/RETIRED,PTS
1,20,Maurice Trintignant,Cooper Climax,100,2:52:27.900,8
2,34,Luigi Musso,Ferrari,100,+20.200s,6
3,36,Peter Collins,Ferrari,100,+38.800s,4
4,16,Jack Brabham,Cooper Climax,97,+3 laps,3
5,8,Harry Schell,BRM,91,+9 laps,2
NC,40,Wolfgang von Trips,Ferrari,91,DNF,0
6,24,Cliff Allison,Lotus Climax,87,+13 laps,0
NC,58,Jo Bonnier,Maserati,71,DNF,0
NC,26,Graham Hill,Lotus Climax,69,DNF,0
NC,18,Roy Salvadori,Cooper Climax,56,DNF,0
NC,38,Mike Hawthorn,Ferrari,47,DNF,1
NC,28,Stirling Moss,Vanwall,38,DNF,0
NC,6,Jean Behra,BRM,30,DNF,0
NC,46,Giorgio Scarlatti,Maserati,27,DNF,0
NC,30,Tony Brooks,Vanwall,22,DNF,0
NC,32,Stuart Lewis-Evans,Vanwall,12,DNF,0
