GRAND PRIX,DATE,PTS
Bahrain,05 Mar 2023,0
Saudi Arabia,19 Mar 2023,1
Australia,02 Apr 2023,6
Azerbaijan,30 Apr 2023,0
Miami,07 May 2023,1
Monaco,28 May 2023,0
Spain,04 Jun 2023,0
