POS,NO,DRIVER,CAR,LAPS,TIME/RETIRED,PTS
1,44,Lewis Hamilton,Mercedes,58,1:31:54.067,25
2,6,Nico Rosberg,Mercedes,58,+1.360s,18
3,5,Sebastian Vettel,Ferrari,58,+34.523s,15
4,19,Felipe Massa,Williams Mercedes,58,+38.196s,12
5,12,Felipe Nasr,Sauber Ferrari,58,+95.149s,10
6,3,Daniel Ricciardo,Red Bull Racing Renault,57,+1 lap,8
7,27,Nico Hulkenberg,Force India Mercedes,57,+1 lap,6
8,9,Marcus Ericsson,Sauber Ferrari,57,+1 lap,4
9,55,Carlos Sainz,STR Renault,57,+1 lap,2
10,11,Sergio Perez,Force India Mercedes,57,+1 lap,1
11,22,Jenson Button,McLaren Honda,56,+2 laps,0
NC,7,Kimi Räikkönen,Ferrari,40,DNF,0
NC,33,Max Verstappen,STR Renault,32,DNF,0
NC,8,Romain Grosjean,Lotus Mercedes,0,DNF,0
NC,13,Pastor Maldonado,Lotus Mercedes,0,DNF,0
NC,26,Daniil Kvyat,Red Bull Racing Renault,0,DNS,0
NC,20,Kevin Magnussen,McLaren Honda,0,DNS,0
