POS,NO,DRIVER,CAR,LAPS,TIME/RETIRED,PTS
DQ,11,James Hunt,McLaren Ford,76,DSQ,0
1,1,Niki Lauda,Ferrari,76,1:44:19.660,9
2,3,Jody Scheckter,Tyrrell Ford,76,+16.180s,6
3,28,John Watson,Penske Ford,75,+1 lap,4
4,16,Tom Pryce,Shadow Ford,75,+1 lap,3
5,19,Alan Jones,Surtees Ford,75,+1 lap,2
6,30,Emerson Fittipaldi,Fittipaldi Ford,74,+2 laps,1
7,24,Harald Ertl,Hesketh Ford,73,+3 laps,0
8,8,Carlos Pace,Brabham Alfa Romeo,73,+3 laps,0
9,17,Jean-Pierre Jarier,Shadow Ford,70,+6 laps,0
NC,6,Gunnar Nilsson,Lotus Ford,67,DNF,0
NC,10,Ronnie Peterson,March Ford,60,DNF,0
NC,18,Brett Lunger,Surtees Ford,55,DNF,0
NC,4,Patrick Depailler,Tyrrell Ford,47,DNF,0
NC,7,Carlos Reutemann,Brabham Alfa Romeo,46,DNF,0
NC,35,Arturo Merzario,March Ford,39,DNF,0
NC,2,Clay Regazzoni,Ferrari,36,DNF,0
NC,26,Jacques Laffite,Ligier Matra,31,DNF,0
NC,32,Bob Evans,Brabham Alfa Romeo,31,DNF,0
NC,9,Vittorio Brambilla,March Ford,22,DNF,0
NC,38,Henri Pescarolo,Surtees Ford,16,DNF,0
NC,22,Chris Amon,Ensign Ford,8,DNF,0
NC,5,Mario Andretti,Lotus Ford,4,DNF,0
NC,12,Jochen Mass,McLaren Ford,1,DNF,0
NC,34,Hans-Joachim Stuck,March Ford,0,DNF,0
NC,25,Guy Edwards,Hesketh Ford,0,DNF,0
