POS,NO,DRIVER,CAR,LAPS,TIME/RETIRED,PTS
1,1,Fernando Alonso,Renault,57,1:34:27.870,10
2,3,Kimi Räikkönen,McLaren Mercedes,57,+1.829s,8
3,7,Ralf Schumacher,Toyota,57,+24.824s,6
4,16,Nick Heidfeld,Sauber BMW,57,+31.032s,5
5,2,Giancarlo Fisichella,Renault,57,+38.421s,4
6,17,Jacques Villeneuve,Sauber BMW,57,+49.554s,3
7,11,Rubens Barrichello,Honda,57,+51.904s,2
8,14,David Coulthard,RBR Ferrari,57,+53.983s,1
9,21,Scott Speed,STR Cosworth,57,+78.817s,0
10,12,Jenson Button,Honda,56,DNF,0
11,19,Christijan Albers,MF1 Toyota,56,+1 lap,0
12,22,Takuma Sato,Super Aguri Honda,55,+2 laps,0
13,23,Yuji Ide,Super Aguri Honda,54,+3 laps,0
NC,4,Juan Pablo Montoya,McLaren Mercedes,46,DNF,0
NC,18,Tiago Monteiro,MF1 Toyota,39,DNF,0
NC,20,Vitantonio Liuzzi,STR Cosworth,37,DNF,0
NC,5,Michael Schumacher,Ferrari,32,DNF,0
NC,9,Mark Webber,Williams Cosworth,22,DNF,0
NC,15,Christian Klien,RBR Ferrari,4,DNF,0
NC,8,Jarno Trulli,Toyota,0,DNF,0
NC,10,Nico Rosberg,Williams Cosworth,0,DNF,0
NC,6,Felipe Massa,Ferrari,0,DNF,0
