POS,NO,DRIVER,CAR,LAPS,TIME/RETIRED,PTS
1,5,Michael Schumacher,Benetton Ford,78,1:49:55.372,10
2,8,Martin Brundle,McLaren Peugeot,78,+37.278s,6
3,28,Gerhard Berger,Ferrari,78,+76.824s,4
4,15,Andrea de Cesaris,Jordan Hart,77,+1 lap,3
5,27,Jean Alesi,Ferrari,77,+1 lap,2
6,24,Michele Alboreto,Minardi Ford,77,+1 lap,1
7,6,Jyrki Jarvilehto,Benetton Ford,77,+1 lap,0
8,19,Olivier Beretta,Larrousse Ford,76,+2 laps,0
9,26,Olivier Panis,Ligier Renault,76,+2 laps,0
10,20,Erik Comas,Larrousse Ford,75,+3 laps,0
11,11,Pedro Lamy,Lotus Mugen Honda,73,+5 laps,0
NC,12,Johnny Herbert,Lotus Mugen Honda,68,DNF,0
NC,33,Paul Belmondo,Pacific Ilmor,53,DNF,0
NC,34,Bertrand Gachot,Pacific Ilmor,49,DNF,0
NC,9,Christian Fittipaldi,Footwork Ford,47,DNF,0
NC,31,David Brabham,Simtek Ford,45,DNF,0
NC,4,Mark Blundell,Tyrrell Yamaha,40,DNF,0
NC,3,Ukyo Katayama,Tyrrell Yamaha,38,DNF,0
NC,25,Eric Bernard,Ligier Renault,34,DNF,0
NC,14,Rubens Barrichello,Jordan Hart,27,DNF,0
NC,0,Damon Hill,Williams Renault,0,DNF,0
NC,7,Mika Hakkinen,McLaren Peugeot,0,DNF,0
NC,10,Gianni Morbidelli,Footwork Ford,0,DNF,0
NC,23,Pierluigi Martini,Minardi Ford,0,DNF,0
