POS,NO,DRIVER,CAR,LAPS,TIME/RETIRED,PTS
1,0,Damon Hill,Williams Renault,53,1:18:02.754,10
2,28,Gerhard Berger,Ferrari,53,+4.930s,6
3,7,Mika Hakkinen,McLaren Peugeot,53,+25.640s,4
4,14,Rubens Barrichello,Jordan Hart,53,+50.634s,3
5,8,Martin Brundle,McLaren Peugeot,53,+85.575s,2
6,2,David Coulthard,Williams Renault,52,DNF,1
7,25,Eric Bernard,Ligier Renault,52,+1 lap,0
8,20,Erik Comas,Larrousse Ford,52,+1 lap,0
9,5,Jyrki Jarvilehto,Benetton Ford,52,+1 lap,0
10,26,Olivier Panis,Ligier Renault,51,+2 laps,0
NC,31,David Brabham,Simtek Ford,46,DNF,0
NC,3,Ukyo Katayama,Tyrrell Yamaha,45,DNF,0
NC,9,Christian Fittipaldi,Footwork Ford,43,DNF,0
NC,15,Eddie Irvine,Jordan Hart,41,DNF,0
NC,4,Mark Blundell,Tyrrell Yamaha,39,DNF,0
NC,23,Pierluigi Martini,Minardi Ford,30,DNF,0
NC,24,Michele Alboreto,Minardi Ford,28,DNF,0
NC,30,Heinz-Harald Frentzen,Sauber Mercedes,22,DNF,0
NC,29,Andrea de Cesaris,Sauber Mercedes,20,DNF,0
NC,32,Jean-Marc Gounon,Simtek Ford,20,DNF,0
NC,19,Yannick Dalmas,Larrousse Ford,18,DNF,0
NC,27,Jean Alesi,Ferrari,14,DNF,0
NC,12,Johnny Herbert,Lotus Mugen Honda,13,DNF,0
NC,6,Jos Verstappen,Benetton Ford,0,DNF,0
NC,10,Gianni Morbidelli,Footwork Ford,0,DNF,0
NC,11,Alessandro Zanardi,Lotus Mugen Honda,0,DNF,0
